Started: March 16, 2024 12:01:38
Resistor	1000000.0	Excitation Current (A)	1.299e-09
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
278.7349627913333	108.71	107.579	125.432
274.3854631766666	108.608	107.556	125.325
277.99109571433326	108.506	107.463	125.225
276.7005773678333	108.403	107.393	125.12
279.78500128316665	108.301	107.229	125.017
277.9538106236667	108.199	107.113	124.917
279.3474082628333	108.096	107.125	124.817
279.40864767783336	107.994	106.938	124.715
278.3018090841666	107.893	106.857	124.613
275.47137541683327	107.791	106.624	124.514
276.99787015616664	107.688	106.554	124.414
279.44595842966663	107.588	106.414	124.318
277.0098537335	107.486	106.379	124.217
275.8925840385	107.384	106.192	124.113
276.58711829533337	107.283	106.134	124.015
277.3384269951666	107.182	106.099	123.912
277.75519630466664	107.082	105.865	123.815
277.79849884516676	106.981	105.907	123.717
276.02250449033335	106.883	105.834	123.62
277.8119322558334	106.786	105.699	123.519
278.56467795699996	106.689	105.606	123.421
277.2906338211667	106.592	105.45	123.32
277.69839620233336	106.495	105.398	123.222
276.2510649225	106.398	105.367	123.125
276.69168591199997	106.301	105.243	123.026
276.36457531416664	106.204	105.108	122.931
277.931421606	106.108	104.963	122.829
278.9755067998332	106.011	104.9	122.732
274.923184501	105.915	104.786	122.637
274.8051449833334	105.819	104.745	122.538
276.30931485783333	105.722	104.527	122.438
278.416884784	105.627	104.579	122.342
277.31751347200003	105.53	104.361	122.245
273.356325379	105.435	104.268	122.148
276.2555170646666	105.339	104.33	122.051
277.5758917116667	105.244	104.154	121.953
277.2324223754999	105.149	104.04	121.857
277.31756479283337	105.054	103.988	121.762
278.12554529166664	104.958	103.905	121.663
278.6737746983333	104.863	103.812	121.563
278.92768796499996	104.768	103.729	121.469
276.3422119576668	104.674	103.49	121.372
277.0560944316667	104.578	103.49	121.276
278.0299974338333	104.484	103.355	121.18
275.66853990249996	104.39	103.314	121.088
