Started: April 10, 2024 18:22:03
Resistor	1000000.0	Excitation Current (A)	1.299e-09
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
269.79984604	11.0421	11.0602	7.51342
274.75134719	11.0421	11.0602	7.51342
277.64126251	11.0421	11.0602	7.51342
276.81293303	11.0421	10.9575	7.51342
280.37490377	11.0421	10.9575	7.51342
273.38491147	11.0421	10.9575	7.51342
281.76443418	11.0421	10.9575	7.51342
274.03464203	11.0421	10.9575	7.51342
280.89068514	11.0421	10.9575	7.51342
279.5234796	11.0421	10.9575	7.51342
282.30177059	11.0421	10.9575	7.49936
274.86374134	11.0421	10.9575	7.49936
274.23633564	11.0421	10.9575	7.49936
277.75365666	11.0421	10.9575	7.49936
278.51578137	11.0421	10.9575	7.49936
270.02386451	11.0421	10.9575	7.49936
272.15242494	11.0421	10.9575	7.49936
281.15935335	11.0421	10.9575	7.49936
274.81832179	11.0421	10.9575	7.49936
282.41416474	11.0421	10.9575	7.49936
268.07467283	11.0421	10.9575	7.49936
272.10777521	11.0421	10.9575	7.49936
275.55812163	10.9349	10.9575	7.49936
271.32332564	10.9349	10.9575	7.49936
273.40723634	10.9349	10.9575	7.49936
280.10623557	10.9349	10.9575	7.49936
278.13471901	10.9349	10.9575	7.49936
269.73287144	10.9349	10.9575	7.49936
277.32794457	10.9349	10.9575	7.49936
274.28098537	10.9349	10.8534	7.49936
287.65665897	10.9349	10.8534	7.49936
275.5134719	10.9349	10.8534	7.49936
279.85989222	10.9349	10.8534	7.49936
272.8691301	10.9349	10.8534	7.49936
274.63972286	10.9349	10.8534	7.49936
265.40877598	10.9349	10.8534	7.48311
272.82448037	10.9349	10.8534	7.48311
279.56812933	10.9349	10.8534	7.48311
275.69207082	10.9349	10.8534	7.48311
273.67590454	10.9349	10.8534	7.48311
269.8221709	10.9349	10.8534	7.48311
269.93456505	10.9349	10.8534	7.48311
269.06081601	10.9349	10.8534	7.48311
262.51809084	10.9349	10.8534	7.48311
267.04387991	10.9349	10.8534	7.48311
268.8591224	10.9349	10.8534	7.48311
265.74441878	10.9349	10.8534	7.48311
271.05465743	10.9349	10.8534	7.48311
259.42648191	10.8294	10.8534	7.48311
269.1947652	10.8294	10.8534	7.48311
269.57582756	10.8294	10.8534	7.48311
262.02540416	10.8294	10.8534	7.48311
257.76828329	10.8294	10.8534	7.48311
270.04618938	10.8294	10.8534	7.48311
257.05157814	10.8294	10.7471	7.48311
259.02309469	10.8294	10.7471	7.48311
270.62894534	10.8294	10.7471	7.48311
255.57274827	10.8294	10.7471	7.48311
257.45496536	10.8294	10.7471	7.48311
258.86605081	10.8294	10.7471	7.48311
261.80138568	10.8294	10.7471	7.48311
255.88683603	10.8294	10.7471	7.46589
260.25558122	10.8294	10.7471	7.46589
251.56274057	10.8294	10.7471	7.46589
258.84372594	10.8294	10.7471	7.46589
248.42571209	10.8294	10.7471	7.46589
257.6343341	10.8294	10.7471	7.46589
253.37721324	10.8294	10.7471	7.46589
253.31023865	10.8294	10.7471	7.46589
255.34872979	10.8294	10.7471	7.46589
257.6343341	10.8294	10.7471	7.46589
254.38568129	10.8294	10.7471	7.46589
259.04541955	10.8294	10.7471	7.46589
251.49499615	10.7241	10.7471	7.46589
247.70900693	10.7241	10.7471	7.46589
243.96689761	10.7241	10.7471	7.46589
247.26096998	10.7241	10.7471	7.46589
253.93764434	10.7241	10.7471	7.46589
246.90223249	10.7241	10.7471	7.46589
254.74364896	10.7241	10.6405	7.46589
250.75596613	10.7241	10.6405	7.46589
248.24634334	10.7241	10.6405	7.46589
251.58506543	10.7241	10.6405	7.46589
253.53425712	10.7241	10.6405	7.46589
254.83371824	10.7241	10.6405	7.46589
257.49961509	10.7241	10.6405	7.46589
252.10007698	10.7241	10.6405	7.44893
244.41570439	10.7241	10.6405	7.44893
250.35257891	10.7241	10.6405	7.44893
