Started: January 28, 2023 18:47:11
Resistor	1000000.0	Excitation Current (A)	1e-07
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
0.752232	14.218	14.1327	10.2488
0.763923	14.218	14.1327	10.2488
0.724572	14.218	14.1327	10.2488
0.756609	14.218	14.1327	10.2488
0.716562	14.218	14.1014	10.2488
0.698821	14.218	14.1014	10.2488
0.727412	14.218	14.1014	10.2488
0.727319	14.218	14.1014	10.2488
0.758891	14.218	14.1014	10.2488
0.800058	14.218	14.1014	10.2488
0.783155	14.218	14.1014	10.2488
0.788184	14.218	14.1014	10.2488
0.769418	14.218	14.1014	10.2488
0.661102	14.218	14.1014	10.2488
0.705992	14.218	14.1014	10.2488
0.765134	14.218	14.1014	10.2488
0.727133	14.218	14.1014	10.2488
0.750416	14.218	14.1014	10.2488
0.790419	14.218	14.1014	10.2488
0.753489	14.218	14.1014	10.2488
0.797125	14.218	14.0686	10.2488
0.840292	14.218	14.0686	10.2488
0.67456	14.218	14.0686	10.2488
0.734677	14.218	14.0686	10.2488
0.756283	14.218	14.0686	10.2488
0.851607	14.218	14.0686	10.2488
0.803458	14.218	14.0686	10.2488
0.735561	13.9653	14.0686	10.2488
0.689554	13.9653	14.0895	10.2488
0.713536	13.9653	14.0895	10.2488
0.762011	13.9653	14.0895	10.2488
0.770955	13.9653	14.0895	10.2488
0.761964	13.9653	14.0895	10.2488
0.738123	13.9653	14.0895	10.2488
0.623384	13.9653	14.0895	10.2488
0.812585	13.9653	14.0895	10.2488
0.831072	13.9653	14.0343	10.2488
0.692488	13.9653	14.0343	10.2488
0.695747	13.9653	14.0343	10.2048
0.794797	13.9653	14.0343	10.2048
0.714886	13.9653	14.0343	10.2048
0.693466	13.9653	14.0343	10.2048
0.728157	13.9653	14.0343	10.2048
0.783388	13.9653	14.0343	10.2048
0.781385	13.9653	14.0068	10.2048
0.772212	13.9653	14.0068	10.2048
0.678425	13.9653	14.0068	10.2487
0.714467	13.9653	14.0068	10.2487
0.696167	13.9653	14.0068	10.2487
0.707016	13.9653	14.0068	10.2487
0.735701	13.9653	14.0068	10.2487
0.708926	13.9653	14.0068	10.2487
0.73477	13.9653	14.0068	10.2487
0.811048	13.9653	14.0006	10.2487
0.726388	13.9653	14.0006	10.2487
0.781758	13.9653	14.0006	10.2487
0.712092	13.9653	14.0006	10.2487
0.682942	13.9653	14.0006	10.2487
0.745759	13.9653	14.0006	10.2487
0.708833	13.9653	14.0006	10.2487
0.6469	13.9653	14.0006	10.2487
0.72853	13.9653	13.9682	10.2487
0.767229	13.9653	13.9682	10.2487
0.763225	13.9653	13.9682	10.2487
0.699333	13.9653	13.9682	10.2487
0.75619	13.9653	13.9682	10.2487
0.70846	13.9653	13.9682	10.2487
0.778778	14.0354	13.9682	10.2487
0.746598	14.0354	13.9682	10.2487
0.747017	14.0354	13.9646	10.2487
0.773795	14.0354	13.9646	10.2487
0.767835	14.0354	13.9646	10.2487
0.781991	14.0354	13.9646	10.2487
0.809325	14.0354	13.9646	10.2487
0.771001	14.0354	13.9646	10.2487
0.676655	14.0354	13.9646	10.2487
0.67293	13.8558	13.9646	10.2487
0.72378	13.8558	13.9346	10.2487
0.731324	13.8558	13.9346	10.2487
0.705061	13.8558	13.9346	10.3126
0.70222	13.8558	13.9346	10.3126
0.761313	13.8558	13.9346	10.3126
0.736772	13.8558	13.9346	10.3126
0.72243	13.8558	13.9346	10.3126
0.614443	13.8558	13.9346	10.3126
0.66236	13.8558	13.9346	10.3126
0.701801	13.8558	13.9346	10.3126
0.72392	13.8558	13.9346	10.2031
0.716982	13.8558	13.9346	10.2031
0.720381	13.8558	13.9346	10.2031
0.714188	13.8558	13.9346	10.2031
0.708926	13.8558	13.9346	10.2031
0.646155	13.8558	13.9346	10.2031
0.701941	13.8558	13.9009	10.2031
0.709997	13.8558	13.9009	10.2031
0.756004	13.8558	13.9009	10.2031
0.746225	13.8558	13.9009	10.2031
0.790606	13.8558	13.9009	10.2031
0.752838	13.8558	13.9009	10.2031
0.705433	13.8558	13.9009	10.2031
0.766438	13.8558	13.9009	10.2031
0.790885	13.8558	13.8709	10.2031
0.674234	13.8558	13.8709	10.2031
0.771653	13.8558	13.8709	10.2031
0.687785	13.8558	13.8709	10.2031
0.701754	13.8558	13.8709	10.2031
0.733559	13.8558	13.8709	10.2031
0.723035	13.8558	13.8709	10.2031
0.720521	13.8926	13.8709	10.2031
0.785716	13.8926	13.8709	10.2031
0.737936	13.8926	13.8679	10.2031
0.707994	13.8926	13.8679	10.2031
0.789674	13.8926	13.8679	10.2031
0.730206	13.8926	13.8679	10.2031
0.725596	13.8926	13.8679	10.2031
0.707622	13.8926	13.8679	10.2031
0.687831	13.9079	13.8679	10.2031
0.767462	13.9079	13.8679	10.2031
0.779663	13.9079	13.8379	10.2031
0.804622	13.9079	13.8379	10.2031
0.711068	13.9079	13.8379	10.2031
0.738029	13.9079	13.8379	10.2031
0.692022	13.9079	13.8379	10.2031
0.65896	13.9079	13.8379	10.2031
0.741149	13.9079	13.8379	10.2031
0.746598	13.9079	13.8379	10.2031
0.78092	13.9079	13.8305	10.2031
0.767555	13.9079	13.8305	10.1942
0.771513	13.9079	13.8305	10.1942
0.747156	13.9079	13.8305	10.1942
0.687459	13.9079	13.8305	10.1942
0.72676	13.9079	13.8305	10.1942
0.777008	13.9079	13.8305	10.1942
0.73477	13.9079	13.8305	10.1942
0.703198	13.9079	13.7996	10.1942
0.709857	13.9079	13.7996	10.1942
0.758099	13.9079	13.7996	10.1942
0.747762	13.9079	13.7996	10.1942
0.711859	13.9079	13.7996	10.1942
0.721964	13.9079	13.7996	10.1942
0.730672	13.9079	13.7996	10.1942
0.652534	13.9079	13.7996	10.1942
0.692302	13.9079	13.7996	10.1942
0.738449	13.9079	13.7996	10.1942
0.699799	13.9079	13.7996	10.1942
0.705387	13.9079	13.7996	10.1942
0.675445	13.9079	13.7996	10.1942
0.714374	13.9079	13.7996	10.1942
0.828138	13.9079	13.7996	10.1942
0.736493	13.9079	13.7996	10.1942
0.748274	13.9079	13.7672	10.1942
0.724991	13.9079	13.7672	10.1942
0.772258	13.9079	13.7672	10.1942
0.752465	13.9079	13.7672	10.1942
0.743385	13.9079	13.7672	10.1942
0.659146	13.9079	13.7672	10.1942
0.647691	13.9079	13.7672	10.1942
0.662127	13.8072	13.7672	10.1942
0.731464	13.8072	13.721	10.1942
0.785949	13.8072	13.721	10.1942
0.713769	13.8072	13.721	10.1942
0.664408	13.8072	13.721	10.1942
0.812305	13.8072	13.721	10.1942
0.738914	13.8072	13.721	10.1942
0.7147	13.8072	13.721	10.1942
0.727226	13.8072	13.721	10.1942
0.752558	13.8072	13.721	10.1942
0.694164	13.8072	13.7369	10.1942
0.698588	13.8072	13.7369	10.1928
0.718984	13.8072	13.7369	10.1928
0.703803	13.8072	13.7369	10.1928
0.756656	13.8072	13.7369	10.1928
0.741569	13.8072	13.7369	10.1928
0.75321	13.8072	13.7369	10.1928
0.804669	13.8072	13.7369	10.1928
0.74073	13.8072	13.7104	10.1928
0.688297	13.8072	13.7104	10.0971
0.709298	13.8072	13.7104	10.0971
0.755259	13.8072	13.7104	10.0971
0.723687	13.8072	13.7104	10.0971
0.722942	13.8072	13.7104	10.0971
0.63265	13.8072	13.7104	10.0971
0.756516	13.8072	13.7104	10.0971
0.730532	13.8072	13.7022	10.0971
0.763411	13.8072	13.7022	10.0971
0.738588	13.8072	13.7022	10.0971
0.694304	13.8072	13.7022	10.0971
0.709438	13.8072	13.7022	10.0971
0.738402	13.8072	13.7022	10.0971
0.714188	13.8072	13.7022	10.0971
0.675491	13.8072	13.7022	10.0971
0.709717	13.8072	13.6734	10.0971
0.743478	13.8072	13.6734	10.0971
0.802992	13.8072	13.6734	10.0971
0.758472	13.8072	13.6734	10.0971
0.716283	13.8072	13.6734	10.0971
0.733932	13.8072	13.6734	10.0971
0.684432	13.8072	13.6734	10.0971
0.699938	13.7414	13.6734	10.0971
0.756703	13.7414	13.6719	10.0971
0.728903	13.7414	13.6719	10.0971
0.719077	13.7414	13.6719	10.0971
0.79028	13.7414	13.6719	10.0971
0.788324	13.7414	13.6719	10.0971
0.744456	13.7414	13.6719	10.0971
0.790186	13.7414	13.6719	10.0971
0.718425	13.4693	13.6719	10.0971
0.801735	13.4693	13.6428	10.0971
0.729974	13.4693	13.6428	10.0971
0.720521	13.4693	13.6428	10.089
0.668367	13.4693	13.6428	10.089
0.701522	13.4693	13.6428	10.089
0.736679	13.4693	13.6428	10.089
0.670741	13.4693	13.6428	10.089
0.732348	13.4693	13.6428	10.089
0.817335	13.4693	13.632	10.089
0.787113	13.4693	13.632	10.089
0.761219	13.4693	13.632	10.1605
0.698541	13.4693	13.632	10.1605
0.755631	13.4693	13.632	10.1605
0.74073	13.4693	13.632	10.1605
0.771793	13.4693	13.632	10.1605
0.710416	13.4693	13.632	10.1605
0.700683	13.4693	13.607	10.1605
0.733	13.4693	13.607	10.1605
