Initial Temperature (K)	0.0250201
Excitation Current (A)	1.0895350649350648e-12
Axis 1,2	y,z
Angle	104
Field (T)	Current (A)	Resistance (Ohms)
-0.45	-2e-05	0.01962305
-0.45	-2.5e-05	0.07007312
-0.45	-3e-05	0.13315185
-0.45	-3.5e-05	0.1637738
-0.45	-4e-05	0.12129615
-0.45	-4.5e-05	0.11522385
-0.45	-5e-05	0.09743555
-0.45	-5.5e-05	0.0989908
-0.45	-6e-05	0.10225985
-0.45	-6.5e-05	0.0979851
-0.45	-7e-05	0.0975101
-0.45	-7.5e-05	0.1094776
-0.45	-8e-05	0.102474
-0.45	-8.5e-05	0.0935146
-0.45	-9e-05	0.09319785
-0.45	-9.5e-05	0.08852265
-0.45	-0.0001	0.08902565
-0.45	-0.000105	0.0914191
-0.45	-0.00011	0.0904691
-0.45	-0.000115	0.08896965
-0.45	-0.00012	0.08918395
-0.45	-0.000125	0.07775655
-0.45	-0.00013	0.0943249
-0.45	-0.000135	0.1002202
-0.45	-0.00014	0.08604545
-0.45	-0.000145	0.1018407
-0.45	-0.00015	0.07824075
