Field A is the magnetic field created by Axes 1 and 2, Field B is the field created by Axis 3Initial Temperature (K)	0.025001
Excitation Current (A)	6.991012987012986e-13
Axis 1,2	y,z
Axis 3	x
Angle in 1,2	14
Field A (T)	Field B (T)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.6	0.008	-0.03283394	0.007	-0.5822	-0.1451
-0.6	0.009	0.01456596	0.009	-0.5822	-0.1452
-0.6	0.01	-0.00596981	0.01	-0.5822	-0.1451
-0.6	0.011	0.01288028	0.01	-0.5822	-0.1451
-0.6	0.012	0.02285013	0.012	-0.5822	-0.1451
-0.6	0.013	0.00355303	0.013	-0.5822	-0.1451
-0.6	0.014	-0.00629111	0.014	-0.5822	-0.1452
-0.6	0.015	-0.0146032	0.015	-0.5822	-0.1452
-0.6	0.016	0.0305755	0.016	-0.5822	-0.1451
-0.6	0.017	0.00078233	0.017	-0.5822	-0.1451
-0.6	0.018	0.02704111	0.018	-0.5822	-0.1452
-0.6	0.019	-0.03762101	0.019	-0.5822	-0.1451
-0.6	0.02	-0.00041446	0.02	-0.5822	-0.1452
-0.6	0.021	0.01320154	0.021	-0.5822	-0.1451
-0.6	0.022	0.01629825	0.021	-0.5822	-0.1451
-0.6	0.023	0.01567423	0.023	-0.5822	-0.1451
-0.6	0.024	-0.00249595	0.023	-0.5822	-0.1451
-0.6	0.025	0.00782781	0.025	-0.5822	-0.1451
-0.6	0.026	0.02095019	0.026	-0.5822	-0.1451
-0.6	0.027	0.11454869	0.027	-0.5822	-0.1451
-0.6	0.028	0.18762525	0.028	-0.5822	-0.1451
-0.6	0.029	0.14174808	0.028	-0.5822	-0.1451
-0.6	0.03	0.1928407	0.03	-0.5822	-0.1451
-0.6	0.031	0.19783272	0.03	-0.5822	-0.1451
-0.6	0.032	0.11958715	0.032	-0.5822	-0.1451
-0.6	0.033	0.1579856	0.032	-0.5822	-0.1452
-0.6	0.034	0.1252729	0.034	-0.5822	-0.1452
-0.6	0.035	0.15376205	0.035	-0.5822	-0.1452
-0.6	0.036	0.12206452	0.036	-0.5822	-0.1451
-0.6	0.037	0.11881882	0.036	-0.5822	-0.1451
-0.6	0.038	0.1069723	0.038	-0.5822	-0.1452
-0.6	0.039	0.09074855	0.039	-0.5822	-0.1451
-0.6	0.04	0.08540278	0.039	-0.5822	-0.1452
-0.6	0.041	0.11502368	0.041	-0.5822	-0.1451
-0.6	0.042	0.0868556	0.042	-0.5822	-0.1451
-0.6	0.043	0.11379895	0.043	-0.5822	-0.1451
-0.6	0.044	0.10873253	0.043	-0.5822	-0.1452
-0.6	0.045	0.09152165	0.045	-0.5822	-0.1451
-0.6	0.046	0.1182833	0.045	-0.5822	-0.1452
-0.6	0.047	0.1242996	0.047	-0.5822	-0.1452
-0.6	0.048	0.0993634	0.048	-0.5822	-0.1451
-0.6	0.049	0.07362142	0.048	-0.5822	-0.1451
-0.6	0.05	0.10947755	0.05	-0.5822	-0.1452
-0.59	-0.05	0.13628578	-0.05	-0.5725	-0.1427
-0.59	-0.049	0.095219	-0.049	-0.5725	-0.1427
-0.59	-0.048	0.08902098	-0.048	-0.5725	-0.1427
-0.59	-0.047	0.0974727	-0.047	-0.5725	-0.1427
-0.59	-0.046	0.1225674	-0.046	-0.5725	-0.1427
-0.59	-0.045	0.12414605	-0.045	-0.5725	-0.1427
-0.59	-0.044	0.11329605	-0.044	-0.5725	-0.1427
-0.59	-0.043	0.06278547	-0.043	-0.5725	-0.1427
-0.59	-0.042	0.0823899	-0.042	-0.5725	-0.1427
-0.59	-0.041	0.1033122	-0.041	-0.5725	-0.1427
-0.59	-0.04	0.0889465	-0.04	-0.5725	-0.1427
-0.59	-0.039	0.0995356	-0.04	-0.5725	-0.1427
-0.59	-0.038	0.0629391	-0.038	-0.5725	-0.1427
-0.59	-0.037	0.09141445	-0.038	-0.5725	-0.1427
-0.59	-0.036	0.10507243	-0.036	-0.5725	-0.1427
-0.59	-0.035	0.10631578	-0.035	-0.5725	-0.1427
-0.59	-0.034	0.07785432	-0.034	-0.5725	-0.1427
-0.59	-0.033	0.09247155	-0.033	-0.5725	-0.1427
-0.59	-0.032	0.06696708	-0.033	-0.5725	-0.1427
-0.59	-0.031	0.08538412	-0.031	-0.5725	-0.1427
-0.59	-0.03	0.10317252	-0.031	-0.5725	-0.1427
-0.59	-0.029	0.07472972	-0.029	-0.5725	-0.1427
-0.59	-0.028	0.07279255	-0.029	-0.5725	-0.1427
-0.59	-0.027	0.0881921	-0.027	-0.5725	-0.1427
-0.59	-0.026	0.10825753	-0.026	-0.5725	-0.1427
-0.59	-0.025	0.0791675	-0.025	-0.5725	-0.1427
-0.59	-0.024	0.0781663	-0.025	-0.5725	-0.1427
-0.59	-0.023	0.08401982	-0.023	-0.5725	-0.1427
-0.59	-0.022	0.09372875	-0.022	-0.5725	-0.1427
-0.59	-0.021	0.08728872	-0.021	-0.5725	-0.1427
-0.59	-0.02	0.07825016	-0.021	-0.5725	-0.1427
-0.59	-0.019	0.09392445	-0.019	-0.5725	-0.1427
-0.59	-0.018	0.08575198	-0.018	-0.5725	-0.1427
-0.59	-0.017	0.08017332	-0.017	-0.5725	-0.1427
-0.59	-0.016	0.1055474	-0.017	-0.5725	-0.1427
-0.59	-0.015	0.08078338	-0.015	-0.5725	-0.1427
-0.59	-0.014	0.08046207	-0.014	-0.5725	-0.1427
-0.59	-0.013	0.07027338	-0.013	-0.5725	-0.1427
-0.59	-0.012	0.0958802	-0.013	-0.5725	-0.1427
-0.59	-0.011	0.105254	-0.011	-0.5725	-0.1427
-0.59	-0.01	0.07978218	-0.01	-0.5725	-0.1427
-0.59	-0.009	0.08871368	-0.009	-0.5725	-0.1427
-0.59	-0.008	0.0980502	-0.008	-0.5725	-0.1427
-0.59	-0.007	0.12628803	-0.008	-0.5725	-0.1427
-0.59	-0.006	0.0854959	-0.006	-0.5725	-0.1427
-0.59	-0.005	0.0890117	-0.005	-0.5725	-0.1427
-0.59	-0.004	0.09631322	-0.004	-0.5725	-0.1427
-0.59	-0.003	0.08656222	-0.003	-0.5725	-0.1427
-0.59	-0.002	0.07831072	-0.002	-0.5725	-0.1427
-0.59	-0.001	0.09800362	-0.001	-0.5725	-0.1427
-0.59	0.0	0.0991398	0.0	-0.5725	-0.1427
-0.59	0.001	0.06230112	0.001	-0.5725	-0.1427
-0.59	0.002	0.0745481	0.001	-0.5725	-0.1427
-0.59	0.003	0.1759697	0.003	-0.5725	-0.1427
-0.59	0.004	0.13497262	0.004	-0.5725	-0.1427
-0.59	0.005	0.13329625	0.005	-0.5725	-0.1427
-0.59	0.006	0.11901903	0.006	-0.5725	-0.1427
-0.59	0.007	0.01023996	0.007	-0.5725	-0.1427
-0.59	0.008	0.12809019	0.008	-0.5725	-0.1427
-0.59	0.009	0.03175831	0.009	-0.5725	-0.1427
-0.59	0.01	-0.02800039	0.01	-0.5725	-0.1427
-0.59	0.011	0.0477725	0.011	-0.5725	-0.1427
-0.59	0.012	0.00293834	0.012	-0.5725	-0.1427
-0.59	0.013	-0.0032224	0.012	-0.5725	-0.1427
-0.59	0.014	0.01057522	0.014	-0.5725	-0.1427
-0.59	0.015	-0.01376034	0.014	-0.5725	-0.1427
-0.59	0.016	-0.05346288	0.016	-0.5725	-0.1427
-0.59	0.017	0.0060257	0.017	-0.5725	-0.1427
-0.59	0.018	0.00246803	0.017	-0.5725	-0.1427
-0.59	0.019	0.02985833	0.019	-0.5725	-0.1427
-0.59	0.02	-0.00980225	0.019	-0.5725	-0.1427
-0.59	0.021	-0.03100855	0.021	-0.5725	-0.1427
-0.59	0.022	-0.00534582	0.021	-0.5725	-0.1427
-0.59	0.023	-0.00780919	0.023	-0.5725	-0.1427
-0.59	0.024	0.01356479	0.023	-0.5725	-0.1427
-0.59	0.025	0.05219161	0.025	-0.5725	-0.1427
-0.59	0.026	0.12244166	0.026	-0.5725	-0.1427
-0.59	0.027	0.17550402	0.026	-0.5725	-0.1427
-0.59	0.028	0.16911045	0.028	-0.5725	-0.1427
-0.59	0.029	0.22209413	0.029	-0.5725	-0.1427
-0.59	0.03	0.15170858	0.03	-0.5725	-0.1427
-0.59	0.031	0.13371992	0.03	-0.5725	-0.1428
-0.59	0.032	0.1937535	0.032	-0.5725	-0.1427
-0.59	0.033	0.1772549	0.032	-0.5725	-0.1427
-0.59	0.034	0.143797	0.034	-0.5725	-0.1427
-0.59	0.035	0.10232962	0.035	-0.5725	-0.1427
-0.59	0.036	0.1138455	0.036	-0.5725	-0.1427
-0.59	0.037	0.11329595	0.037	-0.5725	-0.1427
-0.59	0.038	0.0997964	0.037	-0.5725	-0.1427
-0.59	0.039	0.11020408	0.039	-0.5725	-0.1427
-0.59	0.04	0.07514425	0.04	-0.5725	-0.1427
-0.59	0.041	0.1056545	0.041	-0.5725	-0.1427
-0.59	0.042	0.120593	0.042	-0.5725	-0.1427
-0.59	0.043	0.12778745	0.042	-0.5725	-0.1427
-0.59	0.044	0.09041327	0.044	-0.5725	-0.1427
-0.59	0.045	0.10758233	0.045	-0.5725	-0.1427
-0.59	0.046	0.07347708	0.046	-0.5725	-0.1427
-0.59	0.047	0.10463473	0.047	-0.5725	-0.1427
-0.59	0.048	0.12207375	0.048	-0.5725	-0.1427
-0.59	0.049	0.09534005	0.049	-0.5725	-0.1427
-0.59	0.05	0.10459273	0.049	-0.5725	-0.1427
-0.58	-0.05	0.1117128	-0.05	-0.5628	-0.1403
-0.58	-0.049	0.11129832	-0.049	-0.5628	-0.1403
-0.58	-0.048	0.09676955	-0.049	-0.5628	-0.1403
-0.58	-0.047	0.0858172	-0.047	-0.5628	-0.1403
-0.58	-0.046	0.11034375	-0.046	-0.5628	-0.1403
-0.58	-0.045	0.08787078	-0.045	-0.5628	-0.1403
-0.58	-0.044	0.10808998	-0.044	-0.5628	-0.1403
-0.58	-0.043	0.09245755	-0.044	-0.5628	-0.1403
-0.58	-0.042	0.11986188	-0.042	-0.5628	-0.1403
-0.58	-0.041	0.09798972	-0.041	-0.5628	-0.1403
-0.58	-0.04	0.09504665	-0.041	-0.5628	-0.1403
-0.58	-0.039	0.08495572	-0.039	-0.5628	-0.1403
-0.58	-0.038	0.08434578	-0.038	-0.5628	-0.1403
-0.58	-0.037	0.08511878	-0.038	-0.5628	-0.1403
-0.58	-0.036	0.11088855	-0.036	-0.5628	-0.1403
-0.58	-0.035	0.12402023	-0.035	-0.5628	-0.1403
-0.58	-0.034	0.08606398	-0.035	-0.5628	-0.1403
-0.58	-0.033	0.0889139	-0.033	-0.5628	-0.1403
-0.58	-0.032	0.0995729	-0.032	-0.5628	-0.1403
-0.58	-0.031	0.11190838	-0.032	-0.5628	-0.1403
-0.58	-0.03	0.08258548	-0.03	-0.5628	-0.1403
-0.58	-0.029	0.07994519	-0.03	-0.5628	-0.1403
-0.58	-0.028	0.08049	-0.028	-0.5628	-0.1403
-0.58	-0.027	0.0977242	-0.028	-0.5628	-0.1403
-0.58	-0.026	0.08264605	-0.026	-0.5628	-0.1403
-0.58	-0.025	0.07462725	-0.025	-0.5628	-0.1403
-0.58	-0.024	0.10157058	-0.024	-0.5628	-0.1403
-0.58	-0.023	0.10870925	-0.023	-0.5628	-0.1403
-0.58	-0.022	0.0936962	-0.022	-0.5628	-0.1403
-0.58	-0.021	0.0847322	-0.021	-0.5628	-0.1403
-0.58	-0.02	0.09528878	-0.02	-0.5628	-0.1403
-0.58	-0.019	0.08667873	-0.019	-0.5628	-0.1403
-0.58	-0.018	0.08701392	-0.019	-0.5628	-0.1403
-0.58	-0.017	0.136351	-0.017	-0.5628	-0.1403
-0.58	-0.016	0.07624785	-0.016	-0.5628	-0.1403
-0.58	-0.015	0.07074365	-0.015	-0.5628	-0.1403
-0.58	-0.014	0.13134045	-0.014	-0.5628	-0.1403
-0.58	-0.013	0.06818252	-0.013	-0.5628	-0.1403
-0.58	-0.012	0.11127505	-0.012	-0.5628	-0.1403
-0.58	-0.011	0.10730298	-0.012	-0.5628	-0.1403
-0.58	-0.01	0.09896758	-0.01	-0.5628	-0.1403
-0.58	-0.009	0.1237268	-0.009	-0.5628	-0.1403
-0.58	-0.008	0.1034007	-0.008	-0.5628	-0.1403
-0.58	-0.007	0.10169168	-0.007	-0.5628	-0.1403
-0.58	-0.006	0.0969187	-0.006	-0.5628	-0.1403
-0.58	-0.005	0.09482325	-0.005	-0.5628	-0.1403
-0.58	-0.004	0.13645815	-0.004	-0.5628	-0.1403
-0.58	-0.003	0.11294682	-0.003	-0.5628	-0.1403
-0.58	-0.002	0.13530325	-0.003	-0.5628	-0.1403
-0.58	-0.001	0.12341023	-0.001	-0.5628	-0.1403
-0.58	0.0	0.1764539	-0.001	-0.5628	-0.1403
-0.58	0.001	0.0877264	0.001	-0.5628	-0.1403
-0.58	0.002	0.06666907	0.001	-0.5628	-0.1403
-0.58	0.003	0.07983805	0.003	-0.5628	-0.1403
-0.58	0.004	0.07745382	0.003	-0.5628	-0.1403
-0.58	0.005	0.1274755	0.005	-0.5628	-0.1403
-0.58	0.006	0.09273696	0.006	-0.5628	-0.1403
-0.58	0.007	0.13296558	0.007	-0.5628	-0.1403
-0.58	0.008	0.1875927	0.007	-0.5628	-0.1403
-0.58	0.009	0.00623052	0.009	-0.5628	-0.1403
-0.58	0.01	0.06009395	0.01	-0.5628	-0.1403
-0.58	0.011	0.03155803	0.01	-0.5628	-0.1403
-0.58	0.012	-0.02888977	0.012	-0.5628	-0.1403
-0.58	0.013	-0.02628671	0.013	-0.5628	-0.1403
-0.58	0.014	0.04018208	0.014	-0.5628	-0.1403
-0.58	0.015	-0.01606539	0.015	-0.5628	-0.1403
-0.58	0.016	-0.01042158	0.015	-0.5628	-0.1403
-0.58	0.017	-0.02729722	0.017	-0.5628	-0.1403
-0.58	0.018	-0.00759033	0.018	-0.5628	-0.1403
-0.58	0.019	0.0528389	0.019	-0.5628	-0.1403
-0.58	0.02	0.00833538	0.02	-0.5628	-0.1403
-0.58	0.021	0.00016299	0.021	-0.5628	-0.1403
-0.58	0.022	0.16462146	0.022	-0.5628	-0.1403
-0.58	0.023	0.02935084	0.023	-0.5628	-0.1403
-0.58	0.024	0.12714945	0.024	-0.5628	-0.1403
-0.58	0.025	0.01926919	0.025	-0.5628	-0.1403
-0.58	0.026	0.08513733	0.026	-0.5628	-0.1403
-0.58	0.027	0.03414711	0.027	-0.5628	-0.1403
-0.58	0.028	0.21219373	0.028	-0.5628	-0.1403
-0.58	0.029	0.18654497	0.028	-0.5628	-0.1403
-0.58	0.03	0.16823957	0.03	-0.5628	-0.1403
-0.58	0.031	0.13800413	0.031	-0.5628	-0.1403
-0.58	0.032	0.1528541	0.032	-0.5628	-0.1403
-0.58	0.033	0.1174823	0.033	-0.5628	-0.1403
-0.58	0.034	0.1367701	0.034	-0.5628	-0.1403
-0.58	0.035	0.12701915	0.035	-0.5628	-0.1403
-0.58	0.036	0.10534717	0.036	-0.5628	-0.1403
-0.58	0.037	0.09871608	0.037	-0.5628	-0.1403
-0.58	0.038	0.11206195	0.038	-0.5628	-0.1403
-0.58	0.039	0.12760118	0.039	-0.5628	-0.1403
-0.58	0.04	0.09956828	0.04	-0.5628	-0.1403
-0.58	0.041	0.09706298	0.041	-0.5628	-0.1403
-0.58	0.042	0.07704415	0.042	-0.5628	-0.1403
-0.58	0.043	0.11438103	0.043	-0.5628	-0.1403
-0.58	0.044	0.07579145	0.044	-0.5628	-0.1403
-0.58	0.045	0.1021387	0.045	-0.5628	-0.1403
-0.58	0.046	0.09617828	0.046	-0.5628	-0.1403
-0.58	0.047	0.08597553	0.046	-0.5628	-0.1403
-0.58	0.048	0.1004716	0.048	-0.5628	-0.1403
-0.58	0.049	0.0670556	0.049	-0.5628	-0.1403
-0.58	0.05	0.07742595	0.049	-0.5628	-0.1403
-0.57	-0.05	0.08585902	-0.05	-0.5531	-0.1379
-0.57	-0.049	0.11532168	-0.049	-0.5531	-0.1379
-0.57	-0.048	0.08867175	-0.048	-0.5531	-0.1379
-0.57	-0.047	0.07479025	-0.047	-0.5531	-0.1378
-0.57	-0.046	0.12415533	-0.046	-0.5531	-0.1379
-0.57	-0.045	0.11607602	-0.045	-0.5531	-0.1379
-0.57	-0.044	0.0717867	-0.044	-0.5531	-0.1379
-0.57	-0.043	0.08531428	-0.043	-0.5531	-0.1379
-0.57	-0.042	0.0961876	-0.042	-0.5531	-0.1379
-0.57	-0.041	0.0663338	-0.041	-0.5531	-0.1379
-0.57	-0.04	0.07520478	-0.041	-0.5531	-0.1378
-0.57	-0.039	0.08457392	-0.039	-0.5531	-0.1379
-0.57	-0.038	0.12446262	-0.039	-0.5531	-0.1379
-0.57	-0.037	0.11154045	-0.037	-0.5531	-0.1379
-0.57	-0.036	0.09111175	-0.036	-0.5531	-0.1379
-0.57	-0.035	0.12246492	-0.036	-0.5531	-0.1379
-0.57	-0.034	0.08297203	-0.034	-0.5531	-0.1379
-0.57	-0.033	0.10414582	-0.033	-0.5531	-0.1379
-0.57	-0.032	0.11731005	-0.032	-0.5531	-0.1379
-0.57	-0.031	0.0946602	-0.031	-0.5531	-0.1379
-0.57	-0.03	0.08220366	-0.03	-0.5531	-0.1379
-0.57	-0.029	0.08707448	-0.029	-0.5531	-0.1379
-0.57	-0.028	0.07002655	-0.028	-0.5531	-0.1379
-0.57	-0.027	0.14345235	-0.027	-0.5531	-0.1379
-0.57	-0.026	0.09844608	-0.026	-0.5531	-0.1379
-0.57	-0.025	0.08669273	-0.025	-0.5531	-0.1379
-0.57	-0.024	0.0781803	-0.025	-0.5531	-0.1379
-0.57	-0.023	0.08881148	-0.023	-0.5531	-0.1379
-0.57	-0.022	0.1107721	-0.022	-0.5531	-0.1379
-0.57	-0.021	0.10444382	-0.022	-0.5531	-0.1379
-0.57	-0.02	0.09532133	-0.02	-0.5531	-0.1379
-0.57	-0.019	0.1039827	-0.019	-0.5531	-0.1378
-0.57	-0.018	0.12908205	-0.019	-0.5531	-0.1379
-0.57	-0.017	0.10593388	-0.017	-0.5531	-0.1379
-0.57	-0.016	0.08495565	-0.016	-0.5531	-0.1379
-0.57	-0.015	0.08551445	-0.016	-0.5531	-0.1379
-0.57	-0.014	0.0726901	-0.014	-0.5531	-0.1379
-0.57	-0.013	0.0720615	-0.013	-0.5531	-0.1379
-0.57	-0.012	0.10033665	-0.012	-0.5531	-0.1379
-0.57	-0.011	0.10980825	-0.011	-0.5531	-0.1379
-0.57	-0.01	0.13296552	-0.01	-0.5531	-0.1379
-0.57	-0.009	0.111587	-0.01	-0.5531	-0.1379
-0.57	-0.008	0.0951724	-0.008	-0.5531	-0.1379
-0.57	-0.007	0.10741475	-0.007	-0.5531	-0.1379
-0.57	-0.006	0.10304212	-0.006	-0.5531	-0.1379
-0.57	-0.005	0.15136868	-0.006	-0.5531	-0.1378
-0.57	-0.004	0.15125675	-0.004	-0.5531	-0.1379
-0.57	-0.003	0.17488455	-0.003	-0.5531	-0.1379
-0.57	-0.002	0.06932342	-0.002	-0.5531	-0.1379
-0.57	-0.001	0.1120248	-0.002	-0.5531	-0.1379
-0.57	0.0	0.09777075	0.0	-0.5531	-0.1379
-0.57	0.001	0.08676715	0.0	-0.5531	-0.1379
-0.57	0.002	0.12266988	0.002	-0.5531	-0.1379
-0.57	0.003	0.14529165	0.002	-0.5531	-0.1379
-0.57	0.004	0.07825018	0.004	-0.5531	-0.1379
-0.57	0.005	0.17254713	0.005	-0.5531	-0.1379
-0.57	0.006	0.10886752	0.006	-0.5531	-0.1379
-0.57	0.007	0.20458972	0.007	-0.5531	-0.1379
-0.57	0.008	0.11297938	0.007	-0.5531	-0.1379
-0.57	0.009	0.02991894	0.009	-0.5531	-0.1378
-0.57	0.01	-0.0153297	0.01	-0.5531	-0.138
-0.57	0.011	-0.0202145	0.011	-0.5531	-0.1379
-0.57	0.012	4.66e-05	0.011	-0.5531	-0.1379
-0.57	0.013	-0.0073575	0.013	-0.5531	-0.1379
-0.57	0.014	-0.03995394	0.014	-0.5531	-0.1379
-0.57	0.015	-0.01495244	0.015	-0.5531	-0.1378
-0.57	0.016	-0.00091738	0.016	-0.5531	-0.1379
-0.57	0.017	0.01674526	0.017	-0.5531	-0.1379
-0.57	0.018	-0.00894539	0.018	-0.5531	-0.1379
-0.57	0.019	-0.01872896	0.019	-0.5531	-0.1379
-0.57	0.02	0.02865225	0.02	-0.5531	-0.1379
-0.57	0.021	0.0057649	0.021	-0.5531	-0.1379
-0.57	0.022	0.02233789	0.022	-0.5531	-0.1379
-0.57	0.023	-0.01440299	0.022	-0.5531	-0.1379
-0.57	0.024	0.07094853	0.024	-0.5531	-0.1379
-0.57	0.025	0.02298517	0.025	-0.5531	-0.1379
-0.57	0.026	0.10694907	0.026	-0.5531	-0.1379
-0.57	0.027	0.17729213	0.027	-0.5531	-0.1379
-0.57	0.028	0.1753922	0.027	-0.5531	-0.1379
-0.57	0.029	0.1656459	0.029	-0.5531	-0.1379
-0.57	0.03	0.14239068	0.03	-0.5531	-0.1379
-0.57	0.031	0.12102605	0.031	-0.5531	-0.1379
-0.57	0.032	0.09041328	0.032	-0.5531	-0.1379
-0.57	0.033	0.10070453	0.032	-0.5531	-0.1379
-0.57	0.034	0.09931685	0.034	-0.5531	-0.1379
-0.57	0.035	0.09763578	0.035	-0.5531	-0.1379
-0.57	0.036	0.1134683	0.036	-0.5531	-0.1379
-0.57	0.037	0.10530058	0.036	-0.5531	-0.1379
-0.57	0.038	0.1064042	0.038	-0.5531	-0.1379
-0.57	0.039	0.11836712	0.039	-0.5531	-0.1379
-0.57	0.04	0.07479488	0.04	-0.5531	-0.1379
-0.57	0.041	0.11024128	0.041	-0.5531	-0.1379
-0.57	0.042	0.1205278	0.041	-0.5531	-0.1379
-0.57	0.043	0.08853198	0.043	-0.5531	-0.1379
-0.57	0.044	0.10036922	0.044	-0.5531	-0.1379
-0.57	0.045	0.11986188	0.045	-0.5531	-0.1379
-0.57	0.046	0.07834325	0.046	-0.5531	-0.1378
-0.57	0.047	0.07805923	0.046	-0.5531	-0.1379
-0.57	0.048	0.09285338	0.048	-0.5531	-0.1379
-0.57	0.049	0.07958655	0.049	-0.5531	-0.1379
-0.57	0.05	0.09659728	0.05	-0.5531	-0.1379
-0.56	-0.05	0.09033408	-0.05	-0.5434	-0.1355
-0.56	-0.049	0.08700935	-0.049	-0.5434	-0.1355
-0.56	-0.048	0.10420623	-0.048	-0.5434	-0.1355
-0.56	-0.047	0.08706058	-0.047	-0.5434	-0.1355
-0.56	-0.046	0.07374718	-0.046	-0.5434	-0.1355
-0.56	-0.045	0.07912097	-0.045	-0.5434	-0.1355
-0.56	-0.044	0.10195715	-0.044	-0.5434	-0.1355
-0.56	-0.043	0.10871858	-0.043	-0.5434	-0.1355
-0.56	-0.042	0.07906968	-0.042	-0.5434	-0.1355
-0.56	-0.041	0.10772665	-0.042	-0.5434	-0.1355
-0.56	-0.04	0.09508393	-0.04	-0.5434	-0.1355
-0.56	-0.039	0.09620152	-0.039	-0.5434	-0.1355
-0.56	-0.038	0.08457388	-0.038	-0.5434	-0.1355
-0.56	-0.037	0.10168238	-0.038	-0.5434	-0.1355
-0.56	-0.036	0.10513755	-0.036	-0.5434	-0.1355
-0.56	-0.035	0.10321908	-0.035	-0.5434	-0.1355
-0.56	-0.034	0.09829233	-0.034	-0.5434	-0.1355
-0.56	-0.033	0.10223648	-0.033	-0.5434	-0.1355
-0.56	-0.032	0.09850658	-0.033	-0.5434	-0.1355
-0.56	-0.031	0.09137723	-0.031	-0.5434	-0.1355
-0.56	-0.03	0.10375458	-0.03	-0.5434	-0.1355
-0.56	-0.029	0.12274905	-0.029	-0.5434	-0.1355
-0.56	-0.028	0.09088362	-0.028	-0.5434	-0.1355
-0.56	-0.027	0.08432705	-0.027	-0.5434	-0.1355
-0.56	-0.026	0.09628995	-0.026	-0.5434	-0.1355
-0.56	-0.025	0.06687865	-0.025	-0.5434	-0.1355
-0.56	-0.024	0.09459498	-0.024	-0.5434	-0.1355
-0.56	-0.023	0.0949535	-0.023	-0.5434	-0.1355
-0.56	-0.022	0.08948663	-0.022	-0.5434	-0.1355
-0.56	-0.021	0.11899568	-0.021	-0.5434	-0.1355
-0.56	-0.02	0.12409477	-0.021	-0.5434	-0.1355
-0.56	-0.019	0.10575235	-0.019	-0.5434	-0.1355
-0.56	-0.018	0.1124392	-0.018	-0.5434	-0.1355
-0.56	-0.017	0.124551	-0.018	-0.5434	-0.1355
-0.56	-0.016	0.08856462	-0.016	-0.5434	-0.1355
-0.56	-0.015	0.08432705	-0.015	-0.5434	-0.1355
-0.56	-0.014	0.10103038	-0.015	-0.5434	-0.1355
-0.56	-0.013	0.06496478	-0.013	-0.5434	-0.1354
-0.56	-0.012	0.08623165	-0.012	-0.5434	-0.1355
-0.56	-0.011	0.0966532	-0.011	-0.5434	-0.1355
-0.56	-0.01	0.1030002	-0.011	-0.5434	-0.1355
-0.56	-0.009	0.1155266	-0.009	-0.5434	-0.1355
-0.56	-0.008	0.1132634	-0.008	-0.5434	-0.1355
-0.56	-0.007	0.1320436	-0.007	-0.5434	-0.1354
-0.56	-0.006	0.09192672	-0.006	-0.5434	-0.1355
-0.56	-0.005	0.10700958	-0.005	-0.5434	-0.1355
-0.56	-0.004	0.13280267	-0.004	-0.5434	-0.1354
-0.56	-0.003	0.08201265	-0.003	-0.5434	-0.1355
-0.56	-0.002	0.1215616	-0.002	-0.5434	-0.1355
-0.56	-0.001	0.1056591	-0.002	-0.5434	-0.1355
-0.56	0.0	0.08760073	-0.0	-0.5434	-0.1355
-0.56	0.001	0.01719697	0.001	-0.5434	-0.1355
-0.56	0.002	0.12118908	0.002	-0.5434	-0.1355
-0.56	0.003	0.016573	0.003	-0.5434	-0.1355
-0.56	0.004	-0.03165117	0.004	-0.5434	-0.1355
-0.56	0.005	0.01030514	0.004	-0.5434	-0.1355
-0.56	0.006	0.05338838	0.006	-0.5434	-0.1355
-0.56	0.007	0.15743625	0.007	-0.5434	-0.1355
-0.56	0.008	0.17237012	0.007	-0.5434	-0.1355
-0.56	0.009	0.03301094	0.009	-0.5434	-0.1355
-0.56	0.01	-0.00160653	0.01	-0.5434	-0.1355
-0.56	0.011	-0.0224031	0.011	-0.5434	-0.1355
-0.56	0.012	0.00061933	0.012	-0.5434	-0.1355
-0.56	0.013	-0.00066124	0.013	-0.5434	-0.1355
-0.56	0.014	-0.02253814	0.014	-0.5434	-0.1355
-0.56	0.015	0.01867779	0.015	-0.5434	-0.1355
-0.56	0.016	-0.01806311	0.016	-0.5434	-0.1355
-0.56	0.017	0.01562764	0.017	-0.5434	-0.1355
-0.56	0.018	0.02765112	0.017	-0.5434	-0.1355
-0.56	0.019	-0.02271506	0.019	-0.5434	-0.1355
-0.56	0.02	0.17939228	0.02	-0.5434	-0.1355
-0.56	0.021	0.20131125	0.021	-0.5434	-0.1355
-0.56	0.022	0.1251704	0.021	-0.5434	-0.1355
-0.56	0.023	0.02140658	0.023	-0.5434	-0.1355
-0.56	0.024	-0.00526664	0.024	-0.5434	-0.1355
-0.56	0.025	-0.00507109	0.025	-0.5434	-0.1355
-0.56	0.026	0.01226087	0.025	-0.5434	-0.1355
-0.56	0.027	0.01112935	0.027	-0.5434	-0.1355
-0.56	0.028	0.17541567	0.028	-0.5434	-0.1355
-0.56	0.029	0.21829403	0.028	-0.5434	-0.1355
-0.56	0.03	0.1923145	0.03	-0.5434	-0.1355
-0.56	0.031	0.12508203	0.031	-0.5434	-0.1355
-0.56	0.032	0.08764728	0.031	-0.5434	-0.1355
-0.56	0.033	0.14502158	0.033	-0.5434	-0.1355
-0.56	0.034	0.16325242	0.033	-0.5434	-0.1355
-0.56	0.035	0.14260945	0.035	-0.5434	-0.1355
